 | 329  | Wailmer            |  0.01680% | 32     |  0.017% | 30     |  0.020% | 
 | 330  | Baltoy             |  0.01627% | 31     |  0.016% | 27     |  0.018% | 
 | 331  | Seel               |  0.01575% | 30     |  0.016% | 22     |  0.015% | 
 | 332  | Meowth             |  0.01575% | 30     |  0.016% | 27     |  0.018% | 
 | 333  | Buizel             |  0.01575% | 30     |  0.016% | 26     |  0.017% | 
 | 334  | Piplup             |  0.01522% | 29     |  0.015% | 27     |  0.018% | 
 | 335  | Pichu              |  0.01522% | 29     |  0.015% | 24     |  0.016% | 
 | 336  | Silcoon            |  0.01470% | 28     |  0.015% | 20     |  0.013% | 
 | 337  | Loudred            |  0.01470% | 28     |  0.015% | 25     |  0.017% | 
 | 338  | Geodude            |  0.01470% | 28     |  0.015% | 25     |  0.017% | 
 | 339  | Spritzee           |  0.01470% | 28     |  0.015% | 21     |  0.014% | 
 | 340  | Surskit            |  0.01417% | 27     |  0.014% | 27     |  0.018% | 
 | 341  | Shroomish          |  0.01417% | 27     |  0.014% | 22     |  0.015% | 
 | 342  | Skrelp             |  0.01365% | 26     |  0.014% | 23     |  0.015% | 
 | 343  | Shellder           |  0.01365% | 26     |  0.014% | 25     |  0.017% | 
 | 344  | Dewott             |  0.01365% | 26     |  0.014% | 20     |  0.013% | 
 | 345  | Nuzleaf            |  0.01365% | 26     |  0.014% | 24     |  0.016% | 
 | 346  | Wooper             |  0.01312% | 25     |  0.013% | 16     |  0.011% | 
 | 347  | Cascoon            |  0.01312% | 25     |  0.013% | 20     |  0.013% | 
 | 348  | Foongus            |  0.01260% | 24     |  0.013% | 17     |  0.011% | 
 | 349  | Snivy              |  0.01260% | 24     |  0.013% | 19     |  0.013% | 
 | 350  | Larvesta           |  0.01207% | 23     |  0.012% | 20     |  0.013% | 
 | 351  | Croagunk           |  0.01207% | 23     |  0.012% | 16     |  0.011% | 
 | 352  | Charmander         |  0.01207% | 23     |  0.012% | 18     |  0.012% | 
 | 353  | Grimer             |  0.01207% | 23     |  0.012% | 16     |  0.011% | 
 | 354  | Wurmple            |  0.01207% | 23     |  0.012% | 12     |  0.008% | 
 | 355  | Pidgeotto          |  0.01155% | 22     |  0.012% | 18     |  0.012% | 
 | 356  | Starly             |  0.01155% | 22     |  0.012% | 19     |  0.013% | 
 | 357  | Kabuto             |  0.01155% | 22     |  0.012% | 11     |  0.007% | 
 | 358  | Woobat             |  0.01102% | 21     |  0.011% | 17     |  0.011% | 
 | 359  | Shellos            |  0.01102% | 21     |  0.011% | 20     |  0.013% | 
 | 360  | Trubbish           |  0.01102% | 21     |  0.011% | 20     |  0.013% | 
 | 361  | Rufflet            |  0.01050% | 20     |  0.010% | 18     |  0.012% | 
 | 362  | Archen             |  0.01050% | 20     |  0.010% | 16     |  0.011% | 
 | 363  | Mime Jr.           |  0.01050% | 20     |  0.010% | 11     |  0.007% | 
 | 364  | Bagon              |  0.01050% | 20     |  0.010% | 15     |  0.010% | 
 | 365  | Spinarak           |  0.01050% | 20     |  0.010% | 20     |  0.013% | 
 | 366  | Froakie            |  0.01050% | 20     |  0.010% | 18     |  0.012% | 
 | 367  | Happiny            |  0.00997% | 19     |  0.010% | 16     |  0.011% | 
 | 368  | Deerling           |  0.00997% | 19     |  0.010% | 15     |  0.010% | 
 | 369  | Shieldon           |  0.00945% | 18     |  0.009% | 18     |  0.012% | 
 | 370  | Dwebble            |  0.00945% | 18     |  0.009% | 14     |  0.009% | 
 | 371  | Buneary            |  0.00892% | 17     |  0.009% | 15     |  0.010% | 
 | 372  | Flaaffy            |  0.00892% | 17     |  0.009% | 14     |  0.009% | 
 | 373  | Pancham            |  0.00892% | 17     |  0.009% | 15     |  0.010% | 
 | 374  | Espurr             |  0.00840% | 16     |  0.008% | 14     |  0.009% | 
 | 375  | Spearow            |  0.00840% | 16     |  0.008% | 14     |  0.009% | 
 | 376  | Glameow            |  0.00840% | 16     |  0.008% | 13     |  0.009% | 
 | 377  | Mankey             |  0.00787% | 15     |  0.008% | 12     |  0.008% | 
 | 378  | Psyduck            |  0.00787% | 15     |  0.008% | 14     |  0.009% | 
 | 379  | Smoochum           |  0.00787% | 15     |  0.008% | 13     |  0.009% | 
 | 380  | Nidorina           |  0.00787% | 15     |  0.008% | 12     |  0.008% | 
 | 381  | Houndour           |  0.00735% | 14     |  0.007% | 11     |  0.007% | 
 | 382  | Finneon            |  0.00735% | 14     |  0.007% | 12     |  0.008% | 
 | 383  | Chimchar           |  0.00735% | 14     |  0.007% | 14     |  0.009% | 
 | 384  | Zubat              |  0.00735% | 14     |  0.007% | 13     |  0.009% | 
 | 385  | Feebas             |  0.00735% | 14     |  0.007% | 10     |  0.007% | 
 | 386  | Skitty             |  0.00735% | 14     |  0.007% | 12     |  0.008% | 
 | 387  | Shuppet            |  0.00735% | 14     |  0.007% | 13     |  0.009% | 
 | 388  | Cranidos           |  0.00735% | 14     |  0.007% | 11     |  0.007% | 
 | 389  | Rhyhorn            |  0.00735% | 14     |  0.007% | 8      |  0.005% | 
 | 390  | Cubone             |  0.00735% | 14     |  0.007% | 10     |  0.007% | 
 | 391  | Doduo              |  0.00682% | 13     |  0.007% | 11     |  0.007% | 
 | 392  | Wormadam           |  0.00682% | 13     |  0.007% | 7      |  0.005% | 
 | 393  | Caterpie           |  0.00682% | 13     |  0.007% | 9      |  0.006% | 
 | 394  | Wynaut             |  0.00682% | 13     |  0.007% | 12     |  0.008% | 
 | 395  | Elekid             |  0.00630% | 12     |  0.006% | 11     |  0.007% | 
 | 396  | Ponyta             |  0.00630% | 12     |  0.006% | 8      |  0.005% | 
 | 397  | Chingling          |  0.00630% | 12     |  0.006% | 4      |  0.003% | 
 | 398  | Timburr            |  0.00630% | 12     |  0.006% | 11     |  0.007% | 
 | 399  | Minccino           |  0.00630% | 12     |  0.006% | 8      |  0.005% | 
 | 400  | Munna              |  0.00630% | 12     |  0.006% | 12     |  0.008% | 
 | 401  | Litleo             |  0.00630% | 12     |  0.006% | 12     |  0.008% | 
 | 402  | Seedot             |  0.00577% | 11     |  0.006% | 7      |  0.005% | 
 | 403  | Vanillish          |  0.00577% | 11     |  0.006% | 9      |  0.006% | 
 | 404  | Venonat            |  0.00577% | 11     |  0.006% | 10     |  0.007% | 
 | 405  | Bellsprout         |  0.00577% | 11     |  0.006% | 10     |  0.007% | 
 | 406  | Spewpa             |  0.00577% | 11     |  0.006% | 10     |  0.007% | 
 | 407  | Gible              |  0.00577% | 11     |  0.006% | 8      |  0.005% | 
 | 408  | Stunky             |  0.00577% | 11     |  0.006% | 11     |  0.007% | 
 | 409  | Drowzee            |  0.00525% | 10     |  0.005% | 9      |  0.006% | 
 | 410  | Inkay              |  0.00525% | 10     |  0.005% | 7      |  0.005% | 
 | 411  | Slugma             |  0.00525% | 10     |  0.005% | 9      |  0.006% | 
 | 412  | Ekans              |  0.00525% | 10     |  0.005% | 9      |  0.006% | 
 | 413  | Chespin            |  0.00525% | 10     |  0.005% | 8      |  0.005% | 
 | 414  | Litwick            |  0.00525% | 10     |  0.005% | 6      |  0.004% | 
 | 415  | Hoppip             |  0.00525% | 10     |  0.005% | 8      |  0.005% | 
 | 416  | Ducklett           |  0.00472% | 9      |  0.005% | 7      |  0.005% | 
 | 417  | Treecko            |  0.00472% | 9      |  0.005% | 7      |  0.005% | 
 | 418  | Klink              |  0.00472% | 9      |  0.005% | 9      |  0.006% | 
 | 419  | Skorupi            |  0.00472% | 9      |  0.005% | 7      |  0.005% | 
 | 420  | Patrat             |  0.00472% | 9      |  0.005% | 7      |  0.005% | 
 | 421  | Cacnea             |  0.00472% | 9      |  0.005% | 8      |  0.005% | 
 | 422  | Azurill            |  0.00420% | 8      |  0.004% | 7      |  0.005% | 
 | 423  | Bergmite           |  0.00420% | 8      |  0.004% | 5      |  0.003% | 
 | 424  | Snubbull           |  0.00420% | 8      |  0.004% | 7      |  0.005% | 
 | 425  | Chikorita          |  0.00420% | 8      |  0.004% | 8      |  0.005% | 
 | 426  | Axew               |  0.00420% | 8      |  0.004% | 4      |  0.003% | 
 | 427  | Sentret            |  0.00420% | 8      |  0.004% | 7      |  0.005% | 
 | 428  | Krabby             |  0.00420% | 8      |  0.004% | 4      |  0.003% | 
 | 429  | Skiploom           |  0.00367% | 7      |  0.004% | 7      |  0.005% | 
 | 430  | Remoraid           |  0.00367% | 7      |  0.004% | 5      |  0.003% | 
 | 431  | Oddish             |  0.00367% | 7      |  0.004% | 3      |  0.002% | 
 | 432  | Igglybuff          |  0.00367% | 7      |  0.004% | 5      |  0.003% | 
 | 433  | Noibat             |  0.00367% | 7      |  0.004% | 6      |  0.004% | 
 | 434  | Voltorb            |  0.00367% | 7      |  0.004% | 5      |  0.003% | 
 | 435  | Poliwag            |  0.00367% | 7      |  0.004% | 5      |  0.003% | 
 | 436  | Tranquill          |  0.00367% | 7      |  0.004% | 5      |  0.003% | 
 | 437  | Weedle             |  0.00367% | 7      |  0.004% | 5      |  0.003% | 
 | 438  | Makuhita           |  0.00315% | 6      |  0.003% | 2      |  0.001% | 
 | 439  | Goldeen            |  0.00315% | 6      |  0.003% | 5      |  0.003% | 
 | 440  | Gulpin             |  0.00315% | 6      |  0.003% | 4      |  0.003% | 
 | 441  | Joltik             |  0.00315% | 6      |  0.003% | 5      |  0.003% | 
 | 442  | Mareep             |  0.00315% | 6      |  0.003% | 6      |  0.004% | 
 | 443  | Mudkip             |  0.00315% | 6      |  0.003% | 6      |  0.004% | 
 | 444  | Chinchou           |  0.00315% | 6      |  0.003% | 4      |  0.003% | 
 | 445  | Venipede           |  0.00315% | 6      |  0.003% | 5      |  0.003% | 
 | 446  | Magby              |  0.00315% | 6      |  0.003% | 6      |  0.004% | 
 | 447  | Cyndaquil          |  0.00315% | 6      |  0.003% | 5      |  0.003% | 
 | 448  | Lombre             |  0.00315% | 6      |  0.003% | 6      |  0.004% | 
 | 449  | Bonsly             |  0.00315% | 6      |  0.003% | 6      |  0.004% | 
 | 450  | Clauncher          |  0.00315% | 6      |  0.003% | 5      |  0.003% | 
 | 451  | Turtwig            |  0.00315% | 6      |  0.003% | 6      |  0.004% | 
 | 452  | Machop             |  0.00315% | 6      |  0.003% | 5      |  0.003% | 
 | 453  | Ledyba             |  0.00315% | 6      |  0.003% | 5      |  0.003% | 
 | 454  | Tepig              |  0.00262% | 5      |  0.003% | 4      |  0.003% | 
 | 455  | Fennekin           |  0.00262% | 5      |  0.003% | 2      |  0.001% | 
 | 456  | Skiddo             |  0.00262% | 5      |  0.003% | 3      |  0.002% | 
 | 457  | Weepinbell         |  0.00262% | 5      |  0.003% | 4      |  0.003% | 
 | 458  | Luxio              |  0.00262% | 5      |  0.003% | 3      |  0.002% | 
 | 459  | Vulpix             |  0.00262% | 5      |  0.003% | 5      |  0.003% | 
 | 460  | Spoink             |  0.00262% | 5      |  0.003% | 2      |  0.001% | 
 | 461  | Larvitar           |  0.00262% | 5      |  0.003% | 3      |  0.002% | 
 | 462  | Blitzle            |  0.00262% | 5      |  0.003% | 3      |  0.002% | 
 | 463  | Elgyem             |  0.00262% | 5      |  0.003% | 2      |  0.001% | 
 | 464  | Amaura             |  0.00262% | 5      |  0.003% | 5      |  0.003% | 
 | 465  | Dratini            |  0.00262% | 5      |  0.003% | 5      |  0.003% | 
 | 466  | Golett             |  0.00262% | 5      |  0.003% | 4      |  0.003% | 
 | 467  | Drifloon           |  0.00262% | 5      |  0.003% | 5      |  0.003% | 
 | 468  | Helioptile         |  0.00262% | 5      |  0.003% | 3      |  0.002% | 
 | 469  | Mienfoo            |  0.00262% | 5      |  0.003% | 4      |  0.003% | 
 | 470  | Pansage            |  0.00210% | 4      |  0.002% | 4      |  0.003% | 
 | 471  | Deino              |  0.00210% | 4      |  0.002% | 4      |  0.003% | 
 | 472  | Totodile           |  0.00210% | 4      |  0.002% | 4      |  0.003% | 
 | 473  | Togepi             |  0.00210% | 4      |  0.002% | 4      |  0.003% | 
 | 474  | Budew              |  0.00210% | 4      |  0.002% | 4      |  0.003% | 
 | 475  | Sewaddle           |  0.00210% | 4      |  0.002% | 4      |  0.003% | 
 | 476  | Shinx              |  0.00210% | 4      |  0.002% | 3      |  0.002% | 
 | 477  | Goomy              |  0.00210% | 4      |  0.002% | 4      |  0.003% | 
 | 478  | Pidgey             |  0.00210% | 4      |  0.002% | 4      |  0.003% | 
 | 479  | Roggenrola         |  0.00157% | 3      |  0.002% | 3      |  0.002% | 
 | 480  | NidoranM           |  0.00157% | 3      |  0.002% | 3      |  0.002% | 
 | 481  | Cubchoo            |  0.00157% | 3      |  0.002% | 2      |  0.001% | 
 | 482  | Anorith            |  0.00157% | 3      |  0.002% | 3      |  0.002% | 
 | 483  | Poochyena          |  0.00157% | 3      |  0.002% | 2      |  0.001% | 
 | 484  | Sunkern            |  0.00157% | 3      |  0.002% | 2      |  0.001% | 
 | 485  | Tirtouga           |  0.00157% | 3      |  0.002% | 3      |  0.002% | 
 | 486  | Teddiursa          |  0.00157% | 3      |  0.002% | 2      |  0.001% | 
 | 487  | Oshawott           |  0.00157% | 3      |  0.002% | 2      |  0.001% | 
 | 488  | Tynamo             |  0.00157% | 3      |  0.002% | 2      |  0.001% | 
 | 489  | Exeggcute          |  0.00157% | 3      |  0.002% | 2      |  0.001% | 
 | 490  | Lillipup           |  0.00105% | 2      |  0.001% | 1      |  0.001% | 
 | 491  | Binacle            |  0.00105% | 2      |  0.001% | 2      |  0.001% | 
 | 492  | Paras              |  0.00105% | 2      |  0.001% | 2      |  0.001% | 
 | 493  | Pumpkaboo-Super    |  0.00105% | 2      |  0.001% | 2      |  0.001% | 
 | 494  | Spheal             |  0.00105% | 2      |  0.001% | 1      |  0.001% | 
 | 495  | Hoothoot           |  0.00105% | 2      |  0.001% | 2      |  0.001% | 
 | 496  | Tyrogue            |  0.00105% | 2      |  0.001% | 2      |  0.001% | 
 | 497  | Swablu             |  0.00105% | 2      |  0.001% | 1      |  0.001% | 
 | 498  | Panpour            |  0.00105% | 2      |  0.001% | 1      |  0.001% | 
 | 499  | Burmy              |  0.00105% | 2      |  0.001% | 2      |  0.001% | 
 | 500  | Snorunt            |  0.00105% | 2      |  0.001% | 2      |  0.001% | 
 | 501  | Vanillite          |  0.00105% | 2      |  0.001% | 2      |  0.001% | 
 | 502  | Flabebe            |  0.00105% | 2      |  0.001% | 2      |  0.001% | 
 | 503  | Slakoth            |  0.00052% | 1      |  0.001% | 1      |  0.001% | 
 | 504  | Wingull            |  0.00052% | 1      |  0.001% | 1      |  0.001% | 
 | 505  | Beldum             |  0.00052% | 1      |  0.001% | 1      |  0.001% | 
 | 506  | Gothita            |  0.00052% | 1      |  0.001% | 1      |  0.001% | 
 | 507  | Combee             |  0.00052% | 1      |  0.001% | 1      |  0.001% | 
 | 508  | Kricketot          |  0.00052% | 1      |  0.001% | 0      |  0.000% | 
 | 509  | Sandile            |  0.00052% | 1      |  0.001% | 1      |  0.001% | 
 | 510  | Solosis            |  0.00052% | 1      |  0.001% | 1      |  0.001% | 
 | 511  | Pumpkaboo-Small    |  0.00052% | 1      |  0.001% | 1      |  0.001% | 
 | 512  | Karrablast         |  0.00052% | 1      |  0.001% | 1      |  0.001% | 
 | 513  | Nincada            |  0.00052% | 1      |  0.001% | 1      |  0.001% | 
 | 514  | Petilil            |  0.00052% | 1      |  0.001% | 1      |  0.001% | 
 | 515  | Lotad              |  0.00052% | 1      |  0.001% | 1      |  0.001% | 
 | 516  | Scatterbug         |  0.00052% | 1      |  0.001% | 1      |  0.001% |
