 | 268  | Wailmer            |  0.05557% | 37     |  0.056% | 29     |  0.054% | 
 | 269  | Snivy              |  0.05557% | 37     |  0.056% | 25     |  0.046% | 
 | 270  | Buneary            |  0.05257% | 35     |  0.053% | 29     |  0.054% | 
 | 271  | Voltorb            |  0.04806% | 32     |  0.048% | 26     |  0.048% | 
 | 272  | Smoochum           |  0.04806% | 32     |  0.048% | 20     |  0.037% | 
 | 273  | Togepi             |  0.04506% | 30     |  0.045% | 24     |  0.044% | 
 | 274  | Phantump           |  0.04506% | 30     |  0.045% | 24     |  0.044% | 
 | 275  | Croagunk           |  0.04506% | 30     |  0.045% | 26     |  0.048% | 
 | 276  | Skorupi            |  0.04356% | 29     |  0.044% | 27     |  0.050% | 
 | 277  | Exeggcute          |  0.04356% | 29     |  0.044% | 18     |  0.033% | 
 | 278  | Skiploom           |  0.04055% | 27     |  0.041% | 25     |  0.046% | 
 | 279  | Wooper             |  0.04055% | 27     |  0.041% | 20     |  0.037% | 
 | 280  | Goomy              |  0.04055% | 27     |  0.041% | 23     |  0.043% | 
 | 281  | Happiny            |  0.04055% | 27     |  0.041% | 19     |  0.035% | 
 | 282  | Blitzle            |  0.03905% | 26     |  0.039% | 20     |  0.037% | 
 | 283  | Zubat              |  0.03905% | 26     |  0.039% | 20     |  0.037% | 
 | 284  | Finneon            |  0.03454% | 23     |  0.035% | 17     |  0.031% | 
 | 285  | Geodude            |  0.03454% | 23     |  0.035% | 22     |  0.041% | 
 | 286  | Sandile            |  0.03454% | 23     |  0.035% | 23     |  0.043% | 
 | 287  | Klink              |  0.03304% | 22     |  0.033% | 20     |  0.037% | 
 | 288  | Vulpix             |  0.03154% | 21     |  0.032% | 15     |  0.028% | 
 | 289  | Kakuna             |  0.03154% | 21     |  0.032% | 18     |  0.033% | 
 | 290  | Drowzee            |  0.03004% | 20     |  0.030% | 17     |  0.031% | 
 | 291  | Swablu             |  0.02854% | 19     |  0.029% | 16     |  0.030% | 
 | 292  | Chespin            |  0.02854% | 19     |  0.029% | 15     |  0.028% | 
 | 293  | Squirtle           |  0.02703% | 18     |  0.027% | 17     |  0.031% | 
 | 294  | Snubbull           |  0.02553% | 17     |  0.026% | 14     |  0.026% | 
 | 295  | Ponyta             |  0.02553% | 17     |  0.026% | 13     |  0.024% | 
 | 296  | Pumpkaboo-Super    |  0.02553% | 17     |  0.026% | 14     |  0.026% | 
 | 297  | Karrablast         |  0.02553% | 17     |  0.026% | 10     |  0.019% | 
 | 298  | Vanillish          |  0.02403% | 16     |  0.024% | 12     |  0.022% | 
 | 299  | Bulbasaur          |  0.02403% | 16     |  0.024% | 16     |  0.030% | 
 | 300  | Slakoth            |  0.02253% | 15     |  0.023% | 14     |  0.026% | 
 | 301  | Mime Jr.           |  0.02253% | 15     |  0.023% | 12     |  0.022% | 
 | 302  | Horsea             |  0.02253% | 15     |  0.023% | 12     |  0.022% | 
 | 303  | Larvitar           |  0.02103% | 14     |  0.021% | 13     |  0.024% | 
 | 304  | Minccino           |  0.02103% | 14     |  0.021% | 11     |  0.020% | 
 | 305  | Shuppet            |  0.02103% | 14     |  0.021% | 12     |  0.022% | 
 | 306  | Gible              |  0.01952% | 13     |  0.020% | 9      |  0.017% | 
 | 307  | Cascoon            |  0.01802% | 12     |  0.018% | 9      |  0.017% | 
 | 308  | Axew               |  0.01802% | 12     |  0.018% | 11     |  0.020% | 
 | 309  | Krabby             |  0.01802% | 12     |  0.018% | 10     |  0.019% | 
 | 310  | Cleffa             |  0.01652% | 11     |  0.017% | 10     |  0.019% | 
 | 311  | Bonsly             |  0.01652% | 11     |  0.017% | 9      |  0.017% | 
 | 312  | Leafeon            |  0.01652% | 11     |  0.017% | 10     |  0.019% | 
 | 313  | Noibat             |  0.01652% | 11     |  0.017% | 8      |  0.015% | 
 | 314  | Teddiursa          |  0.01652% | 11     |  0.017% | 9      |  0.017% | 
 | 315  | Drifloon           |  0.01652% | 11     |  0.017% | 10     |  0.019% | 
 | 316  | Clauncher          |  0.01502% | 10     |  0.015% | 6      |  0.011% | 
 | 317  | Charmander         |  0.01502% | 10     |  0.015% | 10     |  0.019% | 
 | 318  | Oshawott           |  0.01502% | 10     |  0.015% | 7      |  0.013% | 
 | 319  | Flabebe            |  0.01502% | 10     |  0.015% | 7      |  0.013% | 
 | 320  | Binacle            |  0.01352% | 9      |  0.014% | 4      |  0.007% | 
 | 321  | Treecko            |  0.01352% | 9      |  0.014% | 5      |  0.009% | 
 | 322  | Ekans              |  0.01352% | 9      |  0.014% | 5      |  0.009% | 
 | 323  | Zigzagoon          |  0.01352% | 9      |  0.014% | 7      |  0.013% | 
 | 324  | Litleo             |  0.01352% | 9      |  0.014% | 7      |  0.013% | 
 | 325  | Bidoof             |  0.01352% | 9      |  0.014% | 7      |  0.013% | 
 | 326  | Weedle             |  0.01352% | 9      |  0.014% | 9      |  0.017% | 
 | 327  | Surskit            |  0.01202% | 8      |  0.012% | 8      |  0.015% | 
 | 328  | Ducklett           |  0.01202% | 8      |  0.012% | 7      |  0.013% | 
 | 329  | Elekid             |  0.01202% | 8      |  0.012% | 8      |  0.015% | 
 | 330  | Fennekin           |  0.01202% | 8      |  0.012% | 8      |  0.015% | 
