 | 331  | Zigzagoon          |  0.01444% | 8      |  0.014% | 5      |  0.011% | 
 | 332  | Ledyba             |  0.01444% | 8      |  0.014% | 3      |  0.007% | 
 | 333  | Skrelp             |  0.01264% | 7      |  0.013% | 5      |  0.011% | 
 | 334  | Skiploom           |  0.01264% | 7      |  0.013% | 6      |  0.014% | 
 | 335  | Shellos            |  0.01264% | 7      |  0.013% | 3      |  0.007% | 
 | 336  | Lileep             |  0.01264% | 7      |  0.013% | 7      |  0.016% | 
 | 337  | Litwick            |  0.01264% | 7      |  0.013% | 7      |  0.016% | 
 | 338  | Poliwag            |  0.01264% | 7      |  0.013% | 7      |  0.016% | 
 | 339  | Treecko            |  0.01083% | 6      |  0.011% | 6      |  0.014% | 
 | 340  | Gulpin             |  0.01083% | 6      |  0.011% | 3      |  0.007% | 
 | 341  | Purrloin           |  0.01083% | 6      |  0.011% | 5      |  0.011% | 
 | 342  | Metapod            |  0.01083% | 6      |  0.011% | 5      |  0.011% | 
 | 343  | Ponyta             |  0.01083% | 6      |  0.011% | 4      |  0.009% | 
 | 344  | Pumpkaboo-Super    |  0.01083% | 6      |  0.011% | 5      |  0.011% | 
 | 345  | Glameow            |  0.01083% | 6      |  0.011% | 6      |  0.014% | 
 | 346  | Vanillite          |  0.01083% | 6      |  0.011% | 4      |  0.009% | 
 | 347  | Bulbasaur          |  0.01083% | 6      |  0.011% | 5      |  0.011% | 
 | 348  | Shuppet            |  0.01083% | 6      |  0.011% | 6      |  0.014% | 
 | 349  | Azurill            |  0.00903% | 5      |  0.009% | 0      |  0.000% | 
 | 350  | Bergmite           |  0.00903% | 5      |  0.009% | 4      |  0.009% | 
 | 351  | Vanillish          |  0.00903% | 5      |  0.009% | 4      |  0.009% | 
 | 352  | Meowth             |  0.00903% | 5      |  0.009% | 5      |  0.011% | 
 | 353  | Electrike          |  0.00903% | 5      |  0.009% | 5      |  0.011% | 
 | 354  | Vulpix             |  0.00903% | 5      |  0.009% | 4      |  0.009% | 
 | 355  | Phantump           |  0.00903% | 5      |  0.009% | 4      |  0.009% | 
 | 356  | Taillow            |  0.00903% | 5      |  0.009% | 3      |  0.007% | 
 | 357  | Pichu              |  0.00903% | 5      |  0.009% | 3      |  0.007% | 
 | 358  | Chingling          |  0.00903% | 5      |  0.009% | 2      |  0.005% | 
 | 359  | Horsea             |  0.00903% | 5      |  0.009% | 5      |  0.011% | 
 | 360  | Spinarak           |  0.00903% | 5      |  0.009% | 4      |  0.009% | 
 | 361  | Froakie            |  0.00903% | 5      |  0.009% | 2      |  0.005% | 
 | 362  | Cacnea             |  0.00903% | 5      |  0.009% | 4      |  0.009% | 
 | 363  | Rhyhorn            |  0.00903% | 5      |  0.009% | 5      |  0.011% | 
 | 364  | Doduo              |  0.00722% | 4      |  0.007% | 3      |  0.007% | 
 | 365  | Fennekin           |  0.00722% | 4      |  0.007% | 4      |  0.009% | 
 | 366  | Klink              |  0.00722% | 4      |  0.007% | 2      |  0.005% | 
 | 367  | Cascoon            |  0.00722% | 4      |  0.007% | 4      |  0.009% | 
 | 368  | Axew               |  0.00722% | 4      |  0.007% | 2      |  0.005% | 
 | 369  | Larvitar           |  0.00722% | 4      |  0.007% | 4      |  0.009% | 
 | 370  | Buizel             |  0.00722% | 4      |  0.007% | 4      |  0.009% | 
 | 371  | Starly             |  0.00722% | 4      |  0.007% | 4      |  0.009% | 
 | 372  | Igglybuff          |  0.00722% | 4      |  0.007% | 2      |  0.005% | 
 | 373  | Clauncher          |  0.00722% | 4      |  0.007% | 4      |  0.009% | 
 | 374  | Combee             |  0.00722% | 4      |  0.007% | 3      |  0.007% | 
 | 375  | Bidoof             |  0.00722% | 4      |  0.007% | 3      |  0.007% | 
 | 376  | Duskull            |  0.00722% | 4      |  0.007% | 4      |  0.009% | 
 | 377  | Mareep             |  0.00542% | 3      |  0.005% | 3      |  0.007% | 
 | 378  | Pidove             |  0.00542% | 3      |  0.005% | 3      |  0.007% | 
 | 379  | Cyndaquil          |  0.00542% | 3      |  0.005% | 3      |  0.007% | 
 | 380  | Drowzee            |  0.00542% | 3      |  0.005% | 3      |  0.007% | 
 | 381  | Woobat             |  0.00542% | 3      |  0.005% | 3      |  0.007% | 
 | 382  | Smoochum           |  0.00542% | 3      |  0.005% | 2      |  0.005% | 
 | 383  | Grimer             |  0.00542% | 3      |  0.005% | 1      |  0.002% | 
 | 384  | Caterpie           |  0.00542% | 3      |  0.005% | 3      |  0.007% | 
 | 385  | Snorunt            |  0.00542% | 3      |  0.005% | 3      |  0.007% | 
 | 386  | Seedot             |  0.00361% | 2      |  0.004% | 2      |  0.005% | 
 | 387  | Slakoth            |  0.00361% | 2      |  0.004% | 2      |  0.005% | 
 | 388  | Pansage            |  0.00361% | 2      |  0.004% | 2      |  0.005% | 
 | 389  | Ducklett           |  0.00361% | 2      |  0.004% | 2      |  0.005% | 
 | 390  | Wingull            |  0.00361% | 2      |  0.004% | 2      |  0.005% | 
 | 391  | Mudkip             |  0.00361% | 2      |  0.004% | 2      |  0.005% | 
 | 392  | Silcoon            |  0.00361% | 2      |  0.004% | 2      |  0.005% | 
 | 393  | Sunkern            |  0.00361% | 2      |  0.004% | 1      |  0.002% | 
 | 394  | Noibat             |  0.00361% | 2      |  0.004% | 2      |  0.005% | 
 | 395  | Chimchar           |  0.00361% | 2      |  0.004% | 2      |  0.005% | 
 | 396  | Gible              |  0.00361% | 2      |  0.004% | 2      |  0.005% | 
 | 397  | Teddiursa          |  0.00361% | 2      |  0.004% | 1      |  0.002% | 
 | 398  | Solosis            |  0.00361% | 2      |  0.004% | 2      |  0.005% | 
 | 399  | Shinx              |  0.00361% | 2      |  0.004% | 2      |  0.005% | 
 | 400  | Makuhita           |  0.00361% | 2      |  0.004% | 1      |  0.002% | 
 | 401  | Bagon              |  0.00361% | 2      |  0.004% | 0      |  0.000% | 
 | 402  | Machop             |  0.00361% | 2      |  0.004% | 0      |  0.000% | 
 | 403  | Flabebe            |  0.00361% | 2      |  0.004% | 0      |  0.000% | 
 | 404  | Psyduck            |  0.00181% | 1      |  0.002% | 0      |  0.000% | 
 | 405  | Deino              |  0.00181% | 1      |  0.002% | 1      |  0.002% | 
 | 406  | Goldeen            |  0.00181% | 1      |  0.002% | 1      |  0.002% | 
 | 407  | Pidgey             |  0.00181% | 1      |  0.002% | 1      |  0.002% | 
 | 408  | Espurr             |  0.00181% | 1      |  0.002% | 1      |  0.002% | 
 | 409  | Venonat            |  0.00181% | 1      |  0.002% | 1      |  0.002% | 
 | 410  | Cherubi            |  0.00181% | 1      |  0.002% | 0      |  0.000% | 
 | 411  | Pumpkaboo-Large    |  0.00181% | 1      |  0.002% | 0      |  0.000% | 
 | 412  | Houndour           |  0.00181% | 1      |  0.002% | 1      |  0.002% | 
 | 413  | Venipede           |  0.00181% | 1      |  0.002% | 1      |  0.002% | 
 | 414  | Spheal             |  0.00181% | 1      |  0.002% | 0      |  0.000% | 
 | 415  | Beldum             |  0.00181% | 1      |  0.002% | 0      |  0.000% | 
 | 416  | Dratini            |  0.00181% | 1      |  0.002% | 0      |  0.000% | 
 | 417  | Hoothoot           |  0.00181% | 1      |  0.002% | 1      |  0.002% | 
 | 418  | Panpour            |  0.00181% | 1      |  0.002% | 0      |  0.000% | 
 | 419  | Patrat             |  0.00181% | 1      |  0.002% | 1      |  0.002% | 
 | 420  | Chespin            |  0.00181% | 1      |  0.002% | 1      |  0.002% | 
 | 421  | Karrablast         |  0.00181% | 1      |  0.002% | 1      |  0.002% | 
 | 422  | Nincada            |  0.00181% | 1      |  0.002% | 1      |  0.002% | 
 | 423  | Helioptile         |  0.00181% | 1      |  0.002% | 1      |  0.002% | 
 | 424  | Lotad              |  0.00181% | 1      |  0.002% | 1      |  0.002% | 
 | 425  | Goomy              |  0.00181% | 1      |  0.002% | 1      |  0.002% | 
 | 426  | Krabby             |  0.00181% | 1      |  0.002% | 1      |  0.002% | 
 | 427  | Hoppip             |  0.00181% | 1      |  0.002% | 1      |  0.002% |
